,tile_id,Region,GroundTruth,ClassifierConf
ESP_012211_0930_240,APF0000g6i,Bilbao,0.0,0.3159573972225189
ESP_012211_0930_241,APF0000g46,Bilbao,0.0,0.3565406799316406
ESP_012211_0930_242,APF0000g51,Bilbao,1.0,0.5278380513191223
ESP_012211_0930_243,APF0000gbh,Bilbao,1.0,0.4317305088043213
ESP_012211_0930_244,APF0000gct,Bilbao,0.0,0.3883739709854126
ESP_012211_0930_245,APF0000ga0,Bilbao,0.0,0.31987300515174866
ESP_012211_0930_246,APF0000g95,Bilbao,1.0,0.39682525396347046
ESP_012211_0930_247,APF0000g7c,Bilbao,1.0,0.3196636438369751
ESP_012211_0930_248,APF0000g9h,Bilbao,1.0,0.42988961935043335
ESP_012211_0930_249,APF0000ge7,Bilbao,1.0,0.4277886152267456
ESP_012211_0930_250,APF0000g80,Bilbao,0.0,0.2918126881122589
ESP_012211_0930_251,APF0000gc0,Bilbao,1.0,0.4482273459434509
ESP_012211_0930_252,APF0000g8y,Bilbao,1.0,0.4489421844482422
ESP_012211_0930_253,APF0000gfy,Bilbao,0.0,0.4545145630836487
ESP_012211_0930_254,APF0000gg4,Bilbao,0.0,0.3089553713798523
ESP_012211_0930_255,APF0000gcz,Bilbao,0.0,0.6348499655723572
ESP_012211_0930_256,APF0000gfn,Bilbao,0.0,0.3555152416229248
ESP_012211_0930_257,APF0000g4p,Bilbao,0.0,0.2796522378921509
ESP_012211_0930_258,APF0000gdr,Bilbao,0.0,0.37937644124031067
ESP_012211_0930_259,APF0000ga8,Bilbao,1.0,0.4945617914199829
ESP_012211_0930_260,APF0000gbl,Bilbao,1.0,0.5198767185211182
ESP_012211_0930_261,APF0000g87,Bilbao,1.0,0.4645293653011322
ESP_012211_0930_262,APF0000g5o,Bilbao,1.0,0.45095229148864746
ESP_012211_0930_263,APF0000gdx,Bilbao,0.0,0.3210609257221222
ESP_012211_0930_264,APF0000gdm,Bilbao,0.0,0.371200829744339
ESP_012211_0930_265,APF0000g60,Bilbao,0.0,0.470657080411911
ESP_012211_0930_266,APF0000g7l,Bilbao,0.0,0.39387455582618713
ESP_012211_0930_267,APF0000gak,Bilbao,0.0,0.2933063507080078
ESP_012211_0930_268,APF0000g82,Bilbao,0.0,0.22347024083137512
ESP_012211_0930_269,APF0000g9u,Bilbao,0.0,0.2209869772195816
ESP_012211_0930_270,APF0000g88,Bilbao,0.0,0.187020942568779
ESP_012211_0930_271,APF0000gds,Bilbao,1.0,0.29703205823898315
ESP_012211_0930_272,APF0000g9a,Bilbao,1.0,0.2861960530281067
ESP_012211_0930_273,APF0000g8b,Bilbao,0.0,0.24771906435489655
ESP_012211_0930_274,APF0000g6m,Bilbao,0.0,0.2022007554769516
ESP_012211_0930_275,APF0000g9d,Bilbao,1.0,0.28594937920570374
ESP_012211_0930_276,APF0000ga9,Bilbao,1.0,0.5059321522712708
ESP_012211_0930_277,APF0000g3u,Bilbao,0.0,0.3182844817638397
ESP_012211_0930_278,APF0000gc4,Bilbao,0.0,0.3880164325237274
ESP_012211_0930_279,APF0000gee,Bilbao,0.0,0.38928601145744324
ESP_012211_0930_280,APF0000gdo,Bilbao,0.0,0.2686428725719452
ESP_012211_0930_281,APF0000gbj,Bilbao,1.0,0.42141908407211304
ESP_012211_0930_282,APF0000gdu,Bilbao,1.0,0.525721549987793
ESP_012211_0930_283,APF0000g5m,Bilbao,0.0,0.2871406376361847
ESP_012211_0930_284,APF0000gav,Bilbao,1.0,0.39605918526649475
ESP_012211_0930_285,APF0000g8k,Bilbao,0.0,0.412906289100647
ESP_012211_0930_286,APF0000gdi,Bilbao,1.0,0.5854194164276123
ESP_012211_0930_287,APF0000g5l,Bilbao,0.0,0.3080672025680542
ESP_012211_0930_288,APF0000g85,Bilbao,1.0,0.47295650839805603
ESP_012211_0930_289,APF0000gbb,Bilbao,0.0,0.4555724263191223
ESP_012211_0930_290,APF0000gdb,Bilbao,1.0,0.43648186326026917
ESP_012211_0930_291,APF0000g89,Bilbao,0.0,0.3681217432022095
ESP_012211_0930_292,APF0000gcj,Bilbao,0.0,0.47456666827201843
ESP_012211_0930_293,APF0000g5g,Bilbao,0.0,0.23063364624977112
ESP_012211_0930_294,APF0000g8s,Bilbao,0.0,0.28077319264411926
ESP_012211_0930_295,APF0000gg3,Bilbao,1.0,0.5498881340026855
ESP_012211_0930_296,APF0000ga2,Bilbao,0.0,0.28589728474617004
ESP_012211_0930_297,APF0000g6w,Bilbao,0.0,0.3281790018081665
ESP_012211_0930_298,APF0000gfp,Bilbao,0.0,0.4235021471977234
ESP_012211_0930_299,APF0000g9r,Bilbao,0.0,0.32791948318481445
ESP_012211_0930_300,APF0000g98,Bilbao,0.0,0.34336405992507935
ESP_012211_0930_301,APF0000g5h,Bilbao,1.0,0.42133408784866333
ESP_012211_0930_302,APF0000gb5,Bilbao,0.0,0.29466426372528076
ESP_012211_0930_303,APF0000g8p,Bilbao,0.0,0.33369728922843933
ESP_012211_0930_304,APF0000g9v,Bilbao,0.0,0.521491527557373
ESP_012211_0930_305,APF0000gez,Bilbao,1.0,0.5103249549865723
ESP_012211_0930_306,APF0000g45,Bilbao,1.0,0.48803234100341797
ESP_012211_0930_307,APF0000gem,Bilbao,0.0,0.37847867608070374
ESP_012211_0930_308,APF0000g8h,Bilbao,1.0,0.32648032903671265
ESP_012211_0930_309,APF0000g9z,Bilbao,1.0,0.49928611516952515
ESP_012211_0930_310,APF0000g9t,Bilbao,1.0,0.19696538150310516
ESP_012211_0930_311,APF0000gbr,Bilbao,0.0,0.24259798228740692
ESP_012211_0930_312,APF0000gcy,Bilbao,0.0,0.35373303294181824
ESP_012211_0930_313,APF0000gci,Bilbao,0.0,0.22779804468154907
ESP_012211_0930_314,APF0000g4u,Bilbao,0.0,0.32598114013671875
ESP_012211_0930_315,APF0000gc2,Bilbao,0.0,0.22866150736808777
ESP_012211_0930_316,APF0000g8e,Bilbao,0.0,0.291184663772583
ESP_012211_0930_317,APF0000g7d,Bilbao,0.0,0.24964262545108795
ESP_012211_0930_318,APF0000g7h,Bilbao,0.0,0.47472432255744934
ESP_012211_0930_319,APF0000gff,Bilbao,1.0,0.40932920575141907
ESP_012211_0930_320,APF0000gaq,Bilbao,0.0,0.3640635311603546
ESP_012211_0930_321,APF0000gb6,Bilbao,0.0,0.3384287357330322
ESP_012211_0930_322,APF0000geh,Bilbao,0.0,0.379019558429718
ESP_012211_0930_323,APF0000g41,Bilbao,0.0,0.45999908447265625
ESP_012211_0930_324,APF0000g8w,Bilbao,1.0,0.6357963681221008
ESP_012211_0930_325,APF0000g77,Bilbao,1.0,0.33118173480033875
ESP_012211_0930_326,APF0000g5a,Bilbao,0.0,0.25995707511901855
ESP_012211_0930_327,APF0000g6z,Bilbao,0.0,0.22961752116680145
ESP_012211_0930_328,APF0000g4r,Bilbao,0.0,0.32966649532318115
ESP_012211_0930_329,APF0000g5c,Bilbao,0.0,0.22253885865211487
ESP_012211_0930_330,APF0000g9b,Bilbao,0.0,0.15621085464954376
ESP_012211_0930_331,APF0000gat,Bilbao,0.0,0.3716577887535095
ESP_012211_0930_332,APF0000g44,Bilbao,0.0,0.44272154569625854
ESP_012211_0930_333,APF0000gfg,Bilbao,1.0,0.47386622428894043
ESP_012211_0930_334,APF0000gga,Bilbao,1.0,0.36172670125961304
ESP_012211_0930_335,APF0000g70,Bilbao,0.0,0.4246930480003357
ESP_012211_0930_336,APF0000g6b,Bilbao,0.0,0.3342985212802887
ESP_012211_0930_337,APF0000gar,Bilbao,0.0,0.2557538151741028
ESP_012211_0930_338,APF0000gb3,Bilbao,0.0,0.47642481327056885
ESP_012211_0930_339,APF0000gdh,Bilbao,0.0,0.4111354649066925
ESP_012211_0930_340,APF0000gd3,Bilbao,0.0,0.23237121105194092
ESP_012211_0930_341,APF0000gcm,Bilbao,1.0,0.31117406487464905
ESP_012211_0930_342,APF0000g7z,Bilbao,1.0,0.5520015954971313
ESP_012211_0930_343,APF0000g7r,Bilbao,1.0,0.5169289708137512
ESP_012211_0930_344,APF0000ged,Bilbao,0.0,0.4022078216075897
ESP_012211_0930_345,APF0000g90,Bilbao,0.0,0.43510961532592773
ESP_012211_0930_346,APF0000gev,Bilbao,0.0,0.43884485960006714
ESP_012211_0930_347,APF0000gey,Bilbao,1.0,0.30228668451309204
ESP_012211_0930_348,APF0000g59,Bilbao,0.0,0.4534662365913391
ESP_012211_0930_349,APF0000gce,Bilbao,0.0,0.5038807988166809
ESP_012211_0930_350,APF0000gb0,Bilbao,1.0,0.44384461641311646
ESP_012211_0930_351,APF0000g6s,Bilbao,0.0,0.34152400493621826
ESP_012211_0930_352,APF0000gcg,Bilbao,0.0,0.3857845962047577
ESP_012211_0930_353,APF0000geg,Bilbao,0.0,0.44665440917015076
ESP_012211_0930_354,APF0000g6g,Bilbao,1.0,0.24948729574680328
ESP_012211_0930_355,APF0000g40,Bilbao,1.0,0.29474687576293945
ESP_012211_0930_356,APF0000g4f,Bilbao,0.0,0.3798201382160187
ESP_012211_0930_357,APF0000g5e,Bilbao,0.0,0.3047606647014618
ESP_012211_0930_358,APF0000gf8,Bilbao,0.0,0.41389700770378113
ESP_012211_0930_359,APF0000gfj,Bilbao,0.0,0.29291799664497375
ESP_012211_0930_360,APF0000g9s,Bilbao,1.0,0.40851089358329773
ESP_012211_0930_361,APF0000gbc,Bilbao,0.0,0.26524093747138977
ESP_012211_0930_362,APF0000ge2,Bilbao,0.0,0.3048573136329651
ESP_012211_0930_363,APF0000g83,Bilbao,0.0,0.29581284523010254
ESP_012211_0930_364,APF0000gc7,Bilbao,0.0,0.2485830932855606
ESP_012211_0930_365,APF0000g69,Bilbao,0.0,0.42617613077163696
ESP_012211_0930_366,APF0000gd9,Bilbao,1.0,0.5508347749710083
ESP_012211_0930_367,APF0000gfe,Bilbao,1.0,0.49078530073165894
ESP_012211_0930_368,APF0000gek,Bilbao,0.0,0.3234988749027252
ESP_012211_0930_369,APF0000g7i,Bilbao,0.0,0.56827712059021
ESP_012211_0930_370,APF0000gd7,Bilbao,0.0,0.46653491258621216
ESP_012211_0930_371,APF0000g6y,Bilbao,1.0,0.6176473498344421
ESP_012211_0930_372,APF0000g5p,Bilbao,1.0,0.45455363392829895
ESP_012211_0930_373,APF0000gc3,Bilbao,1.0,0.49596938490867615
ESP_012211_0930_374,APF0000g3p,Bilbao,1.0,0.5387515425682068
ESP_012211_0930_375,APF0000gb7,Bilbao,1.0,0.2562306523323059
ESP_012211_0930_376,APF0000g3y,Bilbao,0.0,0.23188847303390503
ESP_012211_0930_377,APF0000g6c,Bilbao,0.0,0.4670221507549286
ESP_012211_0930_378,APF0000gcn,Bilbao,0.0,0.4795874059200287
ESP_012211_0930_379,APF0000gcq,Bilbao,0.0,0.412598580121994
ESP_012211_0930_380,APF0000gfh,Bilbao,0.0,0.48863616585731506
ESP_012211_0930_381,APF0000g7q,Bilbao,1.0,0.4040836989879608
ESP_012211_0930_382,APF0000gcf,Bilbao,0.0,0.3288877606391907
ESP_012211_0930_383,APF0000g8q,Bilbao,0.0,0.2962184250354767
ESP_012211_0930_384,APF0000g6x,Bilbao,0.0,0.24711085855960846
ESP_012211_0930_385,APF0000gac,Bilbao,1.0,0.33249369263648987
ESP_012211_0930_386,APF0000gcs,Bilbao,0.0,0.4812258183956146
ESP_012211_0930_387,APF0000g48,Bilbao,0.0,0.3804302215576172
ESP_012211_0930_388,APF0000gg5,Bilbao,0.0,0.39728203415870667
ESP_012211_0930_389,APF0000gc9,Bilbao,0.0,0.48108962178230286
ESP_012211_0930_390,APF0000ger,Bilbao,0.0,0.31771841645240784
ESP_012211_0930_391,APF0000g9k,Bilbao,0.0,0.40039631724357605
ESP_012211_0930_392,APF0000g3q,Bilbao,0.0,0.31668272614479065
ESP_012211_0930_393,APF0000ge8,Bilbao,0.0,0.23056542873382568
ESP_012211_0930_394,APF0000g8d,Bilbao,1.0,0.29360416531562805
ESP_012211_0930_395,APF0000ge3,Bilbao,1.0,0.46014830470085144
ESP_012211_0930_396,APF0000gcb,Bilbao,1.0,0.344073623418808
ESP_012211_0930_397,APF0000g73,Bilbao,1.0,0.48795557022094727
ESP_012211_0930_398,APF0000gfo,Bilbao,0.0,0.3886735439300537
ESP_012211_0930_399,APF0000g4o,Bilbao,1.0,0.38910213112831116
ESP_012211_0930_400,APF0000gae,Bilbao,1.0,0.46887892484664917
ESP_012211_0930_401,APF0000gfm,Bilbao,0.0,0.4568675458431244
ESP_012211_0930_402,APF0000ga1,Bilbao,0.0,0.35418230295181274
ESP_012211_0930_403,APF0000gbn,Bilbao,0.0,0.3884223401546478
ESP_012211_0930_404,APF0000g4s,Bilbao,0.0,0.282012403011322
ESP_012211_0930_405,APF0000g5y,Bilbao,0.0,0.27006372809410095
ESP_012211_0930_406,APF0000g7n,Bilbao,1.0,0.22372214496135712
ESP_012211_0930_407,APF0000g5v,Bilbao,1.0,0.30151239037513733
ESP_012211_0930_408,APF0000g53,Bilbao,0.0,0.23184680938720703
ESP_012211_0930_409,APF0000g9f,Bilbao,1.0,0.5282307863235474
ESP_012211_0930_410,APF0000gf5,Bilbao,1.0,0.43732666969299316
ESP_012211_0930_411,APF0000gg8,Bilbao,1.0,0.36944690346717834
ESP_012211_0930_412,APF0000gbv,Bilbao,0.0,0.16787545382976532
ESP_012211_0930_413,APF0000ga3,Bilbao,0.0,0.2817782461643219
ESP_012211_0930_414,APF0000g9w,Bilbao,0.0,0.32185083627700806
ESP_012211_0930_415,APF0000g9m,Bilbao,0.0,0.39065855741500854
ESP_012211_0930_416,APF0000g4v,Bilbao,0.0,0.5236209034919739
ESP_012211_0930_417,APF0000g8u,Bilbao,0.0,0.5306611657142639
ESP_012211_0930_418,APF0000g8l,Bilbao,0.0,0.45142194628715515
ESP_012211_0930_419,APF0000ga4,Bilbao,0.0,0.3641424775123596
ESP_012211_0930_420,APF0000gbg,Bilbao,0.0,0.34204956889152527
ESP_012211_0930_421,APF0000g8o,Bilbao,0.0,0.37707045674324036
ESP_012211_0930_422,APF0000gcr,Bilbao,0.0,0.5773459672927856
ESP_012211_0930_423,APF0000geq,Bilbao,0.0,0.24691714346408844
ESP_012211_0930_424,APF0000g9g,Bilbao,0.0,0.3939421772956848
ESP_012211_0930_425,APF0000g68,Bilbao,1.0,0.35113760828971863
ESP_012211_0930_426,APF0000g4x,Bilbao,0.0,0.37965503334999084
ESP_012211_0930_427,APF0000gal,Bilbao,0.0,0.4196264147758484
ESP_012211_0930_428,APF0000gft,Bilbao,0.0,0.26849961280822754
ESP_012211_0930_429,APF0000gb1,Bilbao,0.0,0.4277185797691345
ESP_012211_0930_430,APF0000g6u,Bilbao,0.0,0.29809412360191345
ESP_012211_0930_431,APF0000gdw,Bilbao,0.0,0.34520456194877625
ESP_012211_0930_432,APF0000g96,Bilbao,0.0,0.35724151134490967
ESP_012211_0930_433,APF0000gcp,Bilbao,0.0,0.252689391374588
ESP_012211_0930_434,APF0000g9p,Bilbao,1.0,0.5365031957626343
ESP_012211_0930_435,APF0000g9l,Bilbao,0.0,0.36564406752586365
ESP_012211_0930_436,APF0000ga6,Bilbao,0.0,0.4459116756916046
ESP_012211_0930_437,APF0000g81,Bilbao,0.0,0.29527392983436584
ESP_012211_0930_438,APF0000g58,Bilbao,1.0,0.3633449673652649
ESP_012211_0930_439,APF0000gg2,Bilbao,1.0,0.3657163083553314
ESP_012211_0930_440,APF0000g6e,Bilbao,0.0,0.42463043332099915
ESP_012211_0930_441,APF0000gg6,Bilbao,0.0,0.3662213087081909
ESP_012211_0930_442,APF0000g5u,Bilbao,0.0,0.4574531614780426
ESP_012211_0930_443,APF0000gel,Bilbao,0.0,0.31448864936828613
ESP_012211_0930_444,APF0000g3v,Bilbao,0.0,0.4686405062675476
ESP_012211_0930_445,APF0000g8n,Bilbao,0.0,0.39620086550712585
ESP_012211_0930_446,APF0000gap,Bilbao,0.0,0.2687898576259613
ESP_012211_0930_447,APF0000g5n,Bilbao,0.0,0.30356934666633606
ESP_012211_0930_448,APF0000gd1,Bilbao,1.0,0.3506816625595093
ESP_012211_0930_449,APF0000gfq,Bilbao,0.0,0.25822123885154724
ESP_012211_0930_450,APF0000gf2,Bilbao,1.0,0.494490385055542
ESP_012211_0930_451,APF0000gfw,Bilbao,1.0,0.42126384377479553
ESP_012211_0930_452,APF0000g8f,Bilbao,1.0,0.26959970593452454
ESP_012211_0930_453,APF0000g6k,Bilbao,1.0,0.44051823019981384
ESP_012211_0930_454,APF0000g4y,Bilbao,0.0,0.29560384154319763
ESP_012488_0930_0,APF0000gjr,Bilbao,1.0,0.9609012007713318
ESP_012488_0930_1,APF0000ggx,Bilbao,1.0,0.9896077513694763
ESP_012488_0930_2,APF0000gj3,Bilbao,1.0,0.984514057636261
ESP_012488_0930_3,APF0000ggg,Bilbao,1.0,0.9437539577484131
ESP_012488_0930_4,APF0000gjo,Bilbao,1.0,0.9855915307998657
ESP_012488_0930_5,APF0000ghh,Bilbao,1.0,0.9989333748817444
ESP_012488_0930_6,APF0000giz,Bilbao,1.0,0.9647189974784851
ESP_012488_0930_7,APF0000gj5,Bilbao,1.0,0.9884816408157349
ESP_012488_0930_8,APF0000gim,Bilbao,1.0,0.9990870952606201
ESP_012488_0930_9,APF0000gig,Bilbao,1.0,0.9966412782669067
ESP_012488_0930_10,APF0000ggp,Bilbao,1.0,0.9640336036682129
ESP_012488_0930_11,APF0000gj9,Bilbao,1.0,0.9826754331588745
ESP_012488_0930_12,APF0000gjj,Bilbao,1.0,0.9249417781829834
ESP_012488_0930_13,APF0000gj7,Bilbao,1.0,0.9735156297683716
ESP_012488_0930_14,APF0000ggn,Bilbao,1.0,0.9712986350059509
ESP_012488_0930_15,APF0000gi6,Bilbao,1.0,0.9289018511772156
ESP_012488_0930_16,APF0000ghg,Bilbao,1.0,0.8239975571632385
ESP_012488_0930_17,APF0000gip,Bilbao,1.0,0.9292271137237549
ESP_012488_0930_18,APF0000gh4,Bilbao,1.0,0.8702504634857178
ESP_012488_0930_19,APF0000gjb,Bilbao,1.0,0.7156133055686951
ESP_012488_0930_20,APF0000ghj,Bilbao,1.0,0.8168089985847473
ESP_012488_0930_21,APF0000gj1,Bilbao,1.0,0.8802430629730225
ESP_012488_0930_22,APF0000gj4,Bilbao,1.0,0.858976423740387
ESP_012488_0930_23,APF0000gi3,Bilbao,1.0,0.8139224052429199
ESP_012488_0930_24,APF0000gjm,Bilbao,1.0,0.7868322730064392
ESP_012488_0930_25,APF0000ghf,Bilbao,1.0,0.9070632457733154
ESP_012488_0930_26,APF0000gir,Bilbao,1.0,0.8323695063591003
ESP_012488_0930_27,APF0000gh6,Bilbao,1.0,0.9343056082725525
ESP_012488_0930_28,APF0000ghd,Bilbao,1.0,0.9041354060173035
ESP_012488_0930_29,APF0000gi5,Bilbao,1.0,0.7447831034660339
ESP_012488_0930_30,APF0000gh0,Bilbao,1.0,0.7941451668739319
ESP_012488_0930_31,APF0000gil,Bilbao,1.0,0.8132847547531128
ESP_012488_0930_32,APF0000ghy,Bilbao,1.0,0.7239911556243896
ESP_012488_0930_33,APF0000gh1,Bilbao,1.0,0.7314597368240356
ESP_012488_0930_34,APF0000gh5,Bilbao,1.0,0.6021850109100342
ESP_012488_0930_35,APF0000ggk,Bilbao,1.0,0.8191250562667847
ESP_012488_0930_36,APF0000gh2,Bilbao,1.0,0.6989154815673828
ESP_012488_0930_37,APF0000ghz,Bilbao,1.0,0.8059945106506348
ESP_012488_0930_38,APF0000gh8,Bilbao,1.0,0.8757289052009583
ESP_012488_0930_39,APF0000ghw,Bilbao,1.0,0.9264636635780334
ESP_012488_0930_40,APF0000gi7,Bilbao,1.0,0.9235337972640991
ESP_012488_0930_41,APF0000ghs,Bilbao,1.0,0.8980440497398376
ESP_012488_0930_42,APF0000ggy,Bilbao,1.0,0.8760910034179688
ESP_012488_0930_43,APF0000gj6,Bilbao,1.0,0.906533420085907
ESP_012488_0930_44,APF0000ggr,Bilbao,1.0,0.8748456239700317
ESP_012488_0930_45,APF0000gjg,Bilbao,1.0,0.8693569898605347
ESP_012488_0930_46,APF0000gi9,Bilbao,1.0,0.8775667548179626
ESP_012488_0930_47,APF0000gh9,Bilbao,1.0,0.945544421672821
ESP_012488_0930_48,APF0000ght,Bilbao,1.0,0.8688204884529114
ESP_012488_0930_49,APF0000gge,Bilbao,1.0,0.8213801980018616
ESP_012488_0930_50,APF0000ghu,Bilbao,1.0,0.8193705081939697
ESP_012488_0930_51,APF0000gic,Bilbao,1.0,0.8101761937141418
ESP_012488_0930_52,APF0000gis,Bilbao,1.0,0.8068888187408447
ESP_012488_0930_53,APF0000gi1,Bilbao,1.0,0.7983998656272888
ESP_012488_0930_54,APF0000gi2,Bilbao,1.0,0.8647697567939758
ESP_012488_0930_55,APF0000ghn,Bilbao,1.0,0.7789521813392639
ESP_012488_0930_56,APF0000ghp,Bilbao,1.0,0.8695487380027771
ESP_012488_0930_57,APF0000gi4,Bilbao,1.0,0.8171478509902954
ESP_012488_0930_58,APF0000ggz,Bilbao,1.0,0.8975911736488342
ESP_012488_0930_59,APF0000gia,Bilbao,1.0,0.936102569103241
ESP_012488_0930_60,APF0000ggh,Bilbao,1.0,0.8160525560379028
ESP_012488_0930_61,APF0000giv,Bilbao,1.0,0.6985280513763428
ESP_012488_0930_62,APF0000ggb,Bilbao,1.0,0.7359063029289246
ESP_012488_0930_63,APF0000giq,Bilbao,1.0,0.9792426824569702
ESP_012488_0930_64,APF0000gji,Bilbao,1.0,0.9999120235443115
ESP_012488_0930_65,APF0000ghi,Bilbao,1.0,0.9976724982261658
ESP_012488_0930_66,APF0000ghe,Bilbao,1.0,0.9684889912605286
ESP_012488_0930_67,APF0000ggt,Bilbao,1.0,0.9634476900100708
ESP_012488_0930_68,APF0000ghx,Bilbao,1.0,0.9881525635719299
ESP_012488_0930_69,APF0000ggo,Bilbao,1.0,0.9965837001800537
ESP_012488_0930_70,APF0000gik,Bilbao,1.0,0.9963815212249756
ESP_012488_0930_71,APF0000gjh,Bilbao,1.0,0.9996672868728638
ESP_012488_0930_72,APF0000gi0,Bilbao,1.0,0.9812130331993103
ESP_012488_0930_73,APF0000gja,Bilbao,1.0,0.9019314050674438
ESP_012488_0930_74,APF0000ghr,Bilbao,1.0,0.8853530883789062
ESP_012488_0930_75,APF0000gj8,Bilbao,1.0,0.8922865390777588
ESP_012488_0930_76,APF0000gif,Bilbao,1.0,0.9634090662002563
ESP_012488_0930_77,APF0000gha,Bilbao,1.0,0.9948171973228455
ESP_012488_0930_78,APF0000ghk,Bilbao,1.0,0.9756273627281189
ESP_012488_0930_79,APF0000gin,Bilbao,1.0,0.9500807523727417
ESP_012488_0930_80,APF0000ghl,Bilbao,1.0,0.8760300278663635
ESP_012488_0930_81,APF0000gjl,Bilbao,1.0,0.9994787573814392
ESP_012488_0930_82,APF0000ggl,Bilbao,1.0,0.9956854581832886
ESP_012488_0930_83,APF0000ggq,Bilbao,1.0,0.8936947584152222
ESP_012488_0930_84,APF0000giy,Bilbao,1.0,0.9253920912742615
ESP_012488_0930_85,APF0000gih,Bilbao,1.0,0.9933620691299438
ESP_012488_0930_86,APF0000gj2,Bilbao,1.0,0.957895040512085
ESP_012488_0930_87,APF0000giu,Bilbao,1.0,0.9485024809837341
ESP_012488_0930_88,APF0000gh7,Bilbao,1.0,0.8587523102760315
ESP_012488_0930_89,APF0000gjp,Bilbao,1.0,0.8594673871994019
ESP_012488_0930_90,APF0000gje,Bilbao,1.0,0.9782418608665466
ESP_012488_0930_91,APF0000gii,Bilbao,1.0,0.9450733661651611
ESP_012488_0930_92,APF0000gid,Bilbao,1.0,0.8817835450172424
ESP_012488_0930_93,APF0000ghb,Bilbao,1.0,0.8020039200782776
ESP_012488_0930_94,APF0000ggm,Bilbao,1.0,0.8629182577133179
ESP_012488_0930_95,APF0000ghc,Bilbao,1.0,0.8400902152061462
ESP_012488_0930_96,APF0000gij,Bilbao,1.0,0.8098688721656799
ESP_012488_0930_97,APF0000ggj,Bilbao,1.0,0.7132357358932495
ESP_012488_0930_98,APF0000gj0,Bilbao,1.0,0.900714099407196
ESP_012488_0930_99,APF0000ghv,Bilbao,1.0,0.8102847337722778
ESP_012488_0930_100,APF0000gh3,Bilbao,1.0,0.6918001174926758
ESP_012488_0930_101,APF0000giw,Bilbao,1.0,0.776007890701294
ESP_012488_0930_102,APF0000gio,Bilbao,1.0,0.8757686018943787
ESP_012488_0930_103,APF0000ggc,Bilbao,1.0,0.9244062900543213
ESP_012488_0930_104,APF0000ggw,Bilbao,1.0,0.8839619755744934
ESP_012488_0930_105,APF0000ggi,Bilbao,1.0,0.9430834054946899
ESP_012488_0930_106,APF0000gjc,Bilbao,1.0,0.9384785890579224
ESP_012488_0930_107,APF0000gjf,Bilbao,1.0,0.8897039890289307
ESP_012488_0930_108,APF0000gib,Bilbao,1.0,0.8027521967887878
ESP_012488_0930_109,APF0000ghm,Bilbao,1.0,0.7902572751045227
ESP_012488_0930_110,APF0000gjk,Bilbao,1.0,0.9563771486282349
ESP_012488_0930_111,APF0000gi8,Bilbao,1.0,0.9679227471351624
ESP_012488_0930_112,APF0000ghq,Bilbao,1.0,0.8898380398750305
ESP_012488_0930_113,APF0000gjd,Bilbao,1.0,0.7626228332519531
ESP_012488_0930_114,APF0000gjq,Bilbao,1.0,0.9200868010520935
ESP_012488_0930_115,APF0000ggs,Bilbao,1.0,0.8629253506660461
ESP_012488_0930_116,APF0000gjs,Bilbao,1.0,0.9425321817398071
ESP_012488_0930_117,APF0000ggf,Bilbao,1.0,0.9220427870750427
ESP_012488_0930_118,APF0000gie,Bilbao,1.0,0.8664543628692627
ESP_012488_0930_119,APF0000ggu,Bilbao,1.0,0.9295472502708435
ESP_012488_0930_120,APF0000gix,Bilbao,1.0,0.9343194961547852
ESP_012488_0930_121,APF0000ggv,Bilbao,1.0,0.8506403565406799
ESP_012488_0930_122,APF0000gjn,Bilbao,1.0,0.8237634301185608
ESP_012488_0930_123,APF0000gho,Bilbao,1.0,0.8498454689979553
ESP_012488_0930_124,APF0000ggd,Bilbao,1.0,0.8712580800056458
ESP_012488_0930_125,APF0000git,Bilbao,1.0,0.9285948276519775
ESP_012633_0930_0,APF0000gnr,Bilbao,1.0,0.9979128241539001
ESP_012633_0930_1,APF0000gkh,Bilbao,1.0,0.9998695850372314
ESP_012633_0930_2,APF0000gmx,Bilbao,1.0,0.999994158744812
ESP_012633_0930_3,APF0000gjz,Bilbao,1.0,0.9932370781898499
ESP_012633_0930_4,APF0000gno,Bilbao,1.0,0.9994949102401733
ESP_012633_0930_5,APF0000gl7,Bilbao,1.0,0.9999157190322876
ESP_012633_0930_6,APF0000gmt,Bilbao,1.0,0.9999992847442627
ESP_012633_0930_7,APF0000gn2,Bilbao,1.0,0.9997418522834778
ESP_012633_0930_8,APF0000gme,Bilbao,1.0,0.9752686023712158
ESP_012633_0930_9,APF0000gm8,Bilbao,1.0,0.9971247315406799
ESP_012633_0930_10,APF0000gk8,Bilbao,1.0,0.9999655485153198
ESP_012633_0930_11,APF0000gn7,Bilbao,1.0,0.9987022876739502
ESP_012633_0930_12,APF0000gni,Bilbao,1.0,0.9981133937835693
ESP_012633_0930_13,APF0000gn4,Bilbao,1.0,0.9999979734420776
ESP_012633_0930_14,APF0000gk6,Bilbao,1.0,0.9942910671234131
ESP_012633_0930_15,APF0000glx,Bilbao,1.0,0.9946309328079224
ESP_012633_0930_16,APF0000gl6,Bilbao,1.0,0.9933567643165588
ESP_012633_0930_17,APF0000gmh,Bilbao,1.0,0.9783304333686829
ESP_012633_0930_18,APF0000gkr,Bilbao,1.0,0.9991835951805115
ESP_012633_0930_19,APF0000gna,Bilbao,1.0,0.9996399879455566
