,tile_id,Region,GroundTruth,ClassifierConf
ESP_011491_0985_218,APF00001z7,Inca_City,1.0,0.3138183057308197
ESP_011491_0985_219,APF00001zi,Inca_City,0.0,0.21169501543045044
ESP_011491_0985_220,APF00001y6,Inca_City,0.0,0.23238429427146912
ESP_011491_0985_221,APF0000212,Inca_City,0.0,0.26686087250709534
ESP_011491_0985_222,APF000020x,Inca_City,0.0,0.28529274463653564
ESP_011491_0985_223,APF000020n,Inca_City,0.0,0.23028208315372467
ESP_011491_0985_224,APF000020u,Inca_City,0.0,0.16956038773059845
ESP_011491_0985_225,APF000023a,Inca_City,0.0,0.18617531657218933
ESP_011491_0985_226,APF00001wn,Inca_City,0.0,0.33743157982826233
ESP_011491_0985_227,APF0000224,Inca_City,0.0,0.29271823167800903
ESP_011491_0985_228,APF00001xs,Inca_City,1.0,0.7910568118095398
ESP_011491_0985_229,APF00001wz,Inca_City,1.0,0.5901407599449158
ESP_011491_0985_230,APF000020e,Inca_City,0.0,0.22041776776313782
ESP_011491_0985_231,APF00001zz,Inca_City,1.0,0.9695976376533508
ESP_011491_0985_232,APF000022w,Inca_City,1.0,0.9993439316749573
ESP_011491_0985_233,APF000023d,Inca_City,1.0,0.9995539784431458
ESP_011491_0985_234,APF00001ym,Inca_City,1.0,0.9972658157348633
ESP_011491_0985_235,APF00001xn,Inca_City,1.0,0.9980721473693848
ESP_011491_0985_236,APF000020z,Inca_City,1.0,0.9992757439613342
ESP_011491_0985_237,APF00001zf,Inca_City,1.0,0.9992709755897522
ESP_011491_0985_238,APF00001xc,Inca_City,1.0,0.9996541738510132
ESP_011491_0985_239,APF00001yw,Inca_City,0.0,0.2828812301158905
ESP_011491_0985_240,APF0000236,Inca_City,0.0,0.2801082134246826
ESP_011491_0985_241,APF00001wy,Inca_City,0.0,0.26834598183631897
ESP_011491_0985_242,APF0000229,Inca_City,1.0,0.8401170969009399
ESP_011491_0985_243,APF000020c,Inca_City,0.0,0.28497225046157837
ESP_011491_0985_244,APF000022f,Inca_City,1.0,0.8963361978530884
ESP_011491_0985_245,APF00001yz,Inca_City,1.0,0.5831753611564636
ESP_011491_0985_246,APF0000213,Inca_City,1.0,0.9087457060813904
ESP_011491_0985_247,APF000020d,Inca_City,1.0,0.8943149447441101
ESP_011491_0985_248,APF0000218,Inca_City,0.0,0.28308799862861633
ESP_011491_0985_249,APF0000220,Inca_City,1.0,0.849458634853363
ESP_011491_0985_250,APF00001zo,Inca_City,0.0,0.261465460062027
ESP_011491_0985_251,APF0000230,Inca_City,1.0,0.8870270848274231
ESP_011491_0985_252,APF000022q,Inca_City,0.0,0.3069450557231903
ESP_011491_0985_253,APF00001xk,Inca_City,0.0,0.2727975845336914
ESP_011544_0985_0,APF00002th,Inca_City,1.0,0.5034077763557434
ESP_011544_0985_1,APF00002qn,Inca_City,1.0,0.5452160239219666
ESP_011544_0985_2,APF00002st,Inca_City,1.0,0.6537899971008301
ESP_011544_0985_3,APF00002q6,Inca_City,1.0,0.5677990317344666
ESP_011544_0985_4,APF00002te,Inca_City,1.0,0.573482096195221
ESP_011544_0985_5,APF00002r7,Inca_City,1.0,0.5190495848655701
ESP_011544_0985_6,APF00002sp,Inca_City,1.0,0.5404173731803894
ESP_011544_0985_7,APF00002sv,Inca_City,1.0,0.5117493271827698
ESP_011544_0985_8,APF00002sc,Inca_City,0.0,0.45420995354652405
ESP_011544_0985_9,APF00002s6,Inca_City,0.0,0.5928313732147217
ESP_011544_0985_10,APF00002qf,Inca_City,1.0,0.5044524073600769
ESP_011544_0985_11,APF00002sz,Inca_City,1.0,0.8328575491905212
ESP_011544_0985_12,APF00002t9,Inca_City,1.0,0.7966262102127075
ESP_011544_0985_13,APF00002sx,Inca_City,1.0,0.9850330948829651
ESP_011544_0985_14,APF00002qd,Inca_City,1.0,0.9967212080955505
ESP_011544_0985_15,APF00002rw,Inca_City,1.0,0.989302933216095
ESP_011544_0985_16,APF00002r6,Inca_City,1.0,0.9945017099380493
ESP_011544_0985_17,APF00002sf,Inca_City,1.0,0.9979668259620667
ESP_011544_0985_18,APF00002qu,Inca_City,1.0,0.9307446479797363
ESP_011544_0985_19,APF00002t1,Inca_City,1.0,0.9224928021430969
ESP_011544_0985_20,APF00002r9,Inca_City,0.0,0.3886382281780243
ESP_011544_0985_21,APF00002sr,Inca_City,1.0,0.9654328227043152
ESP_011544_0985_22,APF00002su,Inca_City,1.0,0.9991463422775269
ESP_011544_0985_23,APF00002rt,Inca_City,1.0,0.9949643611907959
ESP_011544_0985_24,APF00002tc,Inca_City,1.0,0.8462916612625122
ESP_011544_0985_25,APF00002r5,Inca_City,1.0,0.6009434461593628
ESP_011544_0985_26,APF00002sh,Inca_City,1.0,0.5666755437850952
ESP_011544_0985_27,APF00002qw,Inca_City,0.0,0.5349550843238831
ESP_011544_0985_28,APF00002r3,Inca_City,0.0,0.5815058350563049
ESP_011544_0985_29,APF00002rv,Inca_City,0.0,0.6318137049674988
ESP_011544_0985_30,APF00002qq,Inca_City,1.0,0.7077444791793823
ESP_011544_0985_31,APF00002sb,Inca_City,1.0,0.9567591547966003
ESP_011544_0985_32,APF00002ro,Inca_City,1.0,0.8956506252288818
ESP_011544_0985_33,APF00002qr,Inca_City,1.0,0.9215121269226074
ESP_011544_0985_34,APF00002qv,Inca_City,1.0,0.974609911441803
ESP_011544_0985_35,APF00002qa,Inca_City,1.0,0.9989894032478333
ESP_011544_0985_36,APF00002qs,Inca_City,1.0,0.9994431138038635
ESP_011544_0985_37,APF00002rp,Inca_City,1.0,0.9986555576324463
ESP_011544_0985_38,APF00002qy,Inca_City,1.0,0.999438464641571
ESP_011544_0985_39,APF00002rm,Inca_City,1.0,0.9803962111473083
ESP_011544_0985_40,APF00002rx,Inca_City,1.0,0.9955073595046997
ESP_011544_0985_41,APF00002ri,Inca_City,1.0,0.9083565473556519
ESP_011544_0985_42,APF00002qo,Inca_City,1.0,0.6455287337303162
ESP_011544_0985_43,APF00002sw,Inca_City,1.0,0.8297354578971863
ESP_011544_0985_44,APF00002qh,Inca_City,0.0,0.30644646286964417
ESP_011544_0985_45,APF00002t6,Inca_City,0.0,0.31184855103492737
ESP_011544_0985_46,APF00002rz,Inca_City,0.0,0.27714940905570984
ESP_011544_0985_47,APF00002qz,Inca_City,0.0,0.28730472922325134
ESP_011544_0985_48,APF00002rj,Inca_City,0.0,0.276378870010376
ESP_011544_0985_49,APF00002q4,Inca_City,0.0,0.24613605439662933
ESP_011544_0985_50,APF00002rk,Inca_City,1.0,0.21418042480945587
ESP_011544_0985_51,APF00002s2,Inca_City,1.0,0.38557931780815125
ESP_011544_0985_52,APF00002si,Inca_City,0.0,0.32468587160110474
ESP_011544_0985_53,APF00002rr,Inca_City,0.0,0.24001146852970123
ESP_011544_0985_54,APF00002rs,Inca_City,0.0,0.2553962469100952
ESP_011544_0985_55,APF00002rd,Inca_City,1.0,0.7022538781166077
ESP_011544_0985_56,APF00002rf,Inca_City,1.0,0.4782700836658478
ESP_011544_0985_57,APF00002ru,Inca_City,1.0,0.5869585871696472
ESP_011544_0985_58,APF00002qp,Inca_City,1.0,0.6194791793823242
ESP_011544_0985_59,APF00002s0,Inca_City,1.0,0.8944122791290283
ESP_011544_0985_60,APF00002q7,Inca_City,1.0,0.41943496465682983
ESP_011544_0985_61,APF00002sl,Inca_City,0.0,0.18781550228595734
ESP_011544_0985_62,APF00002q1,Inca_City,1.0,0.19127416610717773
ESP_011544_0985_63,APF00002sg,Inca_City,1.0,0.36980557441711426
ESP_011544_0985_64,APF00002t8,Inca_City,1.0,0.6553486585617065
ESP_011544_0985_65,APF00002r8,Inca_City,1.0,0.6804397106170654
ESP_011544_0985_66,APF00002r4,Inca_City,1.0,0.6482112407684326
ESP_011544_0985_67,APF00002qj,Inca_City,1.0,0.6080057621002197
ESP_011544_0985_68,APF00002rn,Inca_City,1.0,0.5937578678131104
ESP_011544_0985_69,APF00002qe,Inca_City,1.0,0.6089313626289368
ESP_011544_0985_70,APF00002sa,Inca_City,1.0,0.6290509104728699
ESP_011544_0985_71,APF00002t7,Inca_City,1.0,0.5566713809967041
ESP_011544_0985_72,APF00002rq,Inca_City,1.0,0.5901336669921875
ESP_011544_0985_73,APF00002t0,Inca_City,0.0,0.48590174317359924
ESP_011544_0985_74,APF00002rh,Inca_City,1.0,0.6704941987991333
ESP_011544_0985_75,APF00002sy,Inca_City,1.0,0.907961368560791
ESP_011544_0985_76,APF00002s5,Inca_City,1.0,0.9968836903572083
ESP_011544_0985_77,APF00002r0,Inca_City,1.0,0.9306831359863281
ESP_011544_0985_78,APF00002ra,Inca_City,1.0,0.9385421276092529
ESP_011544_0985_79,APF00002sd,Inca_City,1.0,0.9815108180046082
ESP_011544_0985_80,APF00002rb,Inca_City,1.0,0.9694169163703918
ESP_011544_0985_81,APF00002tb,Inca_City,1.0,0.8115473389625549
ESP_011544_0985_82,APF00002qb,Inca_City,1.0,0.9775060415267944
ESP_011544_0985_83,APF00002qg,Inca_City,1.0,0.6829556822776794
ESP_011544_0985_84,APF00002so,Inca_City,1.0,0.9865384101867676
ESP_011544_0985_85,APF00002s7,Inca_City,1.0,0.9999879598617554
ESP_011544_0985_86,APF00002ss,Inca_City,1.0,0.9579589366912842
ESP_011544_0985_87,APF00002sk,Inca_City,1.0,0.9649945497512817
ESP_011544_0985_88,APF00002qx,Inca_City,1.0,0.855759859085083
ESP_011544_0985_89,APF00002tf,Inca_City,0.0,0.6738475561141968
ESP_011544_0985_90,APF00002t4,Inca_City,0.0,0.6667413711547852
ESP_011544_0985_91,APF00002s8,Inca_City,0.0,0.6434245109558105
ESP_011544_0985_92,APF00002s3,Inca_City,0.0,0.7191365361213684
ESP_011544_0985_93,APF00002r1,Inca_City,0.0,0.684378981590271
ESP_011544_0985_94,APF00002qc,Inca_City,1.0,0.8420579433441162
ESP_011544_0985_95,APF00002r2,Inca_City,1.0,0.9912058711051941
ESP_011544_0985_96,APF00002s9,Inca_City,1.0,0.9892439842224121
ESP_011544_0985_97,APF00002q9,Inca_City,1.0,0.8520379066467285
ESP_011544_0985_98,APF00002sq,Inca_City,1.0,0.9415348768234253
ESP_011544_0985_99,APF00002rl,Inca_City,1.0,0.9738938212394714
ESP_011544_0985_100,APF00002qt,Inca_City,1.0,0.9472512602806091
ESP_011544_0985_101,APF00002sm,Inca_City,1.0,0.9139491319656372
ESP_011544_0985_102,APF00002se,Inca_City,1.0,0.9800451397895813
ESP_011544_0985_103,APF00002q2,Inca_City,1.0,0.8418375253677368
ESP_011544_0985_104,APF00002qm,Inca_City,1.0,0.5655596256256104
ESP_011544_0985_105,APF00002q8,Inca_City,0.0,0.44325506687164307
ESP_011544_0985_106,APF00002t2,Inca_City,0.0,0.4662349820137024
ESP_011544_0985_107,APF00002t5,Inca_City,0.0,0.438172847032547
ESP_011544_0985_108,APF00002s1,Inca_City,0.0,0.36500269174575806
ESP_011544_0985_109,APF00002rc,Inca_City,0.0,0.36053553223609924
ESP_011544_0985_110,APF00002ta,Inca_City,0.0,0.33235684037208557
ESP_011544_0985_111,APF00002ry,Inca_City,0.0,0.3645021617412567
ESP_011544_0985_112,APF00002rg,Inca_City,0.0,0.32562118768692017
ESP_011544_0985_113,APF00002t3,Inca_City,0.0,0.41535064578056335
ESP_011544_0985_114,APF00002tg,Inca_City,0.0,0.4285181164741516
ESP_011544_0985_115,APF00002qi,Inca_City,0.0,0.38298752903938293
ESP_011544_0985_116,APF00002ti,Inca_City,0.0,0.5375649333000183
ESP_011544_0985_117,APF00002q5,Inca_City,1.0,0.8480566143989563
ESP_011544_0985_118,APF00002s4,Inca_City,1.0,0.9496871829032898
ESP_011544_0985_119,APF00002qk,Inca_City,1.0,0.7769346237182617
ESP_011544_0985_120,APF00002sn,Inca_City,0.0,0.9062319993972778
ESP_011544_0985_121,APF00002ql,Inca_City,0.0,0.9331310391426086
ESP_011544_0985_122,APF00002td,Inca_City,1.0,0.810969352722168
ESP_011544_0985_123,APF00002re,Inca_City,1.0,0.8676102161407471
ESP_011544_0985_124,APF00002q3,Inca_City,1.0,0.4078359603881836
ESP_011544_0985_125,APF00002sj,Inca_City,1.0,0.4112852215766907
ESP_011729_0985_0,APF0000370,Inca_City,1.0,0.9827226400375366
ESP_011729_0985_1,APF0000339,Inca_City,1.0,0.9964983463287354
ESP_011729_0985_2,APF0000361,Inca_City,1.0,0.9972859621047974
ESP_011729_0985_3,APF000032p,Inca_City,1.0,0.9997329115867615
ESP_011729_0985_4,APF000036w,Inca_City,1.0,0.9959897398948669
ESP_011729_0985_5,APF0000343,Inca_City,1.0,0.9980448484420776
ESP_011729_0985_6,APF000035v,Inca_City,1.0,0.9850384593009949
ESP_011729_0985_7,APF0000368,Inca_City,1.0,0.9951506853103638
ESP_011729_0985_8,APF000035d,Inca_City,1.0,0.9991864562034607
ESP_011729_0985_9,APF0000357,Inca_City,1.0,0.9995095729827881
ESP_011729_0985_10,APF0000330,Inca_City,1.0,0.9772511720657349
ESP_011729_0985_11,APF000036e,Inca_City,1.0,0.9748528599739075
ESP_011729_0985_12,APF000036p,Inca_City,1.0,0.9942175149917603
ESP_011729_0985_13,APF000036a,Inca_City,1.0,0.9998651742935181
ESP_011729_0985_14,APF000032x,Inca_City,1.0,0.9937900900840759
ESP_011729_0985_15,APF000034u,Inca_City,1.0,0.9981366395950317
ESP_011729_0985_16,APF0000341,Inca_City,1.0,0.9832287430763245
ESP_011729_0985_17,APF000035g,Inca_City,1.0,0.9379868507385254
ESP_011729_0985_18,APF000033l,Inca_City,1.0,0.37783747911453247
ESP_011729_0985_19,APF000036h,Inca_City,1.0,0.5303399562835693
ESP_011729_0985_20,APF0000345,Inca_City,1.0,0.9952656030654907
ESP_011729_0985_21,APF000035z,Inca_City,1.0,0.9995488524436951
ESP_011729_0985_22,APF0000364,Inca_City,1.0,0.998723566532135
ESP_011729_0985_23,APF000034r,Inca_City,1.0,0.9996659755706787
ESP_011729_0985_24,APF000036t,Inca_City,1.0,0.9906584024429321
ESP_011729_0985_25,APF0000340,Inca_City,1.0,0.9981576800346375
ESP_011729_0985_26,APF000035i,Inca_City,1.0,0.9958637952804565
ESP_011729_0985_27,APF000033n,Inca_City,1.0,0.9996731281280518
ESP_011729_0985_28,APF000033x,Inca_City,1.0,0.9996832609176636
ESP_011729_0985_29,APF000034t,Inca_City,1.0,0.9993358254432678
ESP_011729_0985_30,APF000033d,Inca_City,1.0,0.9998749494552612
ESP_011729_0985_31,APF000035c,Inca_City,1.0,0.9370284676551819
ESP_011729_0985_32,APF000034m,Inca_City,1.0,0.9657163023948669
ESP_011729_0985_33,APF000033f,Inca_City,1.0,0.9993770718574524
ESP_011729_0985_34,APF000033m,Inca_City,1.0,0.9847463369369507
ESP_011729_0985_35,APF000032t,Inca_City,1.0,0.9959218502044678
ESP_011729_0985_36,APF000033i,Inca_City,1.0,0.9146044254302979
ESP_011729_0985_37,APF000034n,Inca_City,0.0,0.2822657823562622
ESP_011729_0985_38,APF000033r,Inca_City,1.0,0.5826126933097839
ESP_011729_0985_39,APF000034k,Inca_City,1.0,0.7385483384132385
ESP_011729_0985_40,APF000034v,Inca_City,1.0,0.8346636891365051
ESP_011729_0985_41,APF000034f,Inca_City,1.0,0.986229658126831
ESP_011729_0985_42,APF000033a,Inca_City,1.0,0.9950782060623169
ESP_011729_0985_43,APF0000369,Inca_City,1.0,0.994724690914154
ESP_011729_0985_44,APF0000332,Inca_City,1.0,0.9803951382637024
ESP_011729_0985_45,APF000036m,Inca_City,1.0,0.9876190423965454
ESP_011729_0985_46,APF000034x,Inca_City,1.0,0.9895077347755432
ESP_011729_0985_47,APF000033s,Inca_City,1.0,0.9979541301727295
ESP_011729_0985_48,APF000034h,Inca_City,1.0,0.9874222278594971
ESP_011729_0985_49,APF000032m,Inca_City,1.0,0.999582827091217
ESP_011729_0985_50,APF000034i,Inca_City,1.0,0.9458460211753845
ESP_011729_0985_51,APF0000353,Inca_City,1.0,0.876006543636322
ESP_011729_0985_52,APF000035j,Inca_City,0.0,0.22218288481235504
ESP_011729_0985_53,APF000034p,Inca_City,1.0,0.8727315068244934
ESP_011729_0985_54,APF000034q,Inca_City,1.0,0.8090771436691284
ESP_011729_0985_55,APF0000349,Inca_City,1.0,0.9832778573036194
ESP_011729_0985_56,APF000034b,Inca_City,1.0,0.9930845499038696
ESP_011729_0985_57,APF000034s,Inca_City,1.0,0.9832148551940918
ESP_011729_0985_58,APF000033c,Inca_City,1.0,0.9870080351829529
ESP_011729_0985_59,APF000034y,Inca_City,1.0,0.9267897009849548
ESP_011729_0985_60,APF000032q,Inca_City,1.0,0.8147602081298828
ESP_011729_0985_61,APF000035o,Inca_City,1.0,0.8349452614784241
ESP_011729_0985_62,APF000032j,Inca_City,1.0,0.7389446496963501
ESP_011729_0985_63,APF0000362,Inca_City,1.0,0.6602174639701843
ESP_011729_0985_64,APF000034d,Inca_City,1.0,0.9439419507980347
ESP_011729_0985_65,APF000035l,Inca_City,1.0,0.913794994354248
ESP_011729_0985_66,APF0000352,Inca_City,1.0,0.8758889436721802
ESP_011729_0985_67,APF000036u,Inca_City,1.0,0.8165776133537292
ESP_011729_0985_68,APF0000366,Inca_City,1.0,0.9015293717384338
ESP_011729_0985_69,APF000035n,Inca_City,1.0,0.9493896961212158
ESP_011729_0985_70,APF000033u,Inca_City,1.0,0.7280675768852234
ESP_011729_0985_71,APF000032n,Inca_City,1.0,0.660974383354187
ESP_011729_0985_72,APF000033g,Inca_City,0.0,0.17794889211654663
ESP_011729_0985_73,APF000034z,Inca_City,0.0,0.17112095654010773
ESP_011729_0985_74,APF000036c,Inca_City,1.0,0.30970582365989685
ESP_011729_0985_75,APF000035r,Inca_City,1.0,0.4716591238975525
ESP_011729_0985_76,APF000032u,Inca_City,1.0,0.8018943667411804
ESP_011729_0985_77,APF0000351,Inca_City,1.0,0.41450268030166626
ESP_011729_0985_78,APF000032z,Inca_City,1.0,0.9271491169929504
ESP_011729_0985_79,APF000036y,Inca_City,1.0,0.7724770307540894
ESP_011729_0985_80,APF0000365,Inca_City,1.0,0.7855959534645081
ESP_011729_0985_81,APF000034g,Inca_City,1.0,0.6135663390159607
ESP_011729_0985_82,APF000035h,Inca_City,1.0,0.9995947480201721
ESP_011729_0985_83,APF000036o,Inca_City,1.0,0.9995430707931519
ESP_011729_0985_84,APF0000344,Inca_City,1.0,0.9998286962509155
ESP_011729_0985_85,APF000033y,Inca_City,1.0,0.999982476234436
ESP_011729_0985_86,APF0000334,Inca_City,1.0,0.9994151592254639
ESP_011729_0985_87,APF000034l,Inca_City,1.0,0.9997431635856628
ESP_011729_0985_88,APF000032y,Inca_City,1.0,0.9996135830879211
ESP_011729_0985_89,APF000035b,Inca_City,1.0,0.999270498752594
ESP_011729_0985_90,APF000036n,Inca_City,1.0,0.9850665330886841
ESP_011729_0985_91,APF000034o,Inca_City,1.0,0.9997839331626892
ESP_011729_0985_92,APF000036g,Inca_City,1.0,0.9743393659591675
ESP_011729_0985_93,APF000034e,Inca_City,1.0,0.9996745586395264
ESP_011729_0985_94,APF000036b,Inca_City,1.0,0.9935972690582275
ESP_011729_0985_95,APF0000356,Inca_City,1.0,0.9997953772544861
ESP_011729_0985_96,APF000033t,Inca_City,1.0,0.9994792342185974
ESP_011729_0985_97,APF0000346,Inca_City,1.0,0.999568521976471
ESP_011729_0985_98,APF000035e,Inca_City,1.0,0.9987903237342834
ESP_011729_0985_99,APF0000347,Inca_City,1.0,0.999594509601593
ESP_011729_0985_100,APF000036s,Inca_City,1.0,0.9995911717414856
ESP_011729_0985_101,APF000032v,Inca_City,1.0,0.9997805953025818
ESP_011729_0985_102,APF0000331,Inca_City,1.0,0.9998939037322998
ESP_011729_0985_103,APF000035s,Inca_City,1.0,0.9982132911682129
ESP_011729_0985_104,APF0000358,Inca_City,1.0,0.9970382452011108
ESP_011729_0985_105,APF0000360,Inca_City,1.0,0.9990839958190918
ESP_011729_0985_106,APF000035m,Inca_City,1.0,0.9986120462417603
ESP_011729_0985_107,APF000033o,Inca_City,1.0,0.9998492002487183
ESP_011729_0985_108,APF000036x,Inca_City,1.0,1.0
ESP_011729_0985_109,APF000036k,Inca_City,1.0,0.9999570846557617
ESP_011729_0985_110,APF0000359,Inca_City,1.0,0.998633086681366
ESP_011729_0985_111,APF0000354,Inca_City,1.0,0.9951625466346741
ESP_011729_0985_112,APF000033v,Inca_City,1.0,0.9997166991233826
ESP_011729_0985_113,APF000032w,Inca_City,1.0,0.9946916699409485
ESP_011729_0985_114,APF000033w,Inca_City,1.0,0.9969275593757629
ESP_011729_0985_115,APF000035a,Inca_City,1.0,0.999244213104248
ESP_011729_0985_116,APF000032s,Inca_City,1.0,0.9928368926048279
ESP_011729_0985_117,APF000035w,Inca_City,1.0,0.8811984062194824
ESP_011729_0985_118,APF000034j,Inca_City,1.0,0.9247258305549622
ESP_011729_0985_119,APF000033k,Inca_City,1.0,0.894148588180542
ESP_011729_0985_120,APF000035p,Inca_City,1.0,0.4234634339809418
ESP_011729_0985_121,APF000035f,Inca_City,1.0,0.5846246480941772
ESP_011729_0985_122,APF000032k,Inca_City,1.0,0.70810866355896
ESP_011729_0985_123,APF0000338,Inca_City,1.0,0.3684152662754059
ESP_011729_0985_124,APF000032r,Inca_City,1.0,0.9961910247802734
ESP_011729_0985_125,APF000036i,Inca_City,1.0,0.9937195777893066
ESP_011729_0985_126,APF000036l,Inca_City,1.0,0.9900144338607788
ESP_011729_0985_127,APF0000350,Inca_City,1.0,0.9980247020721436
ESP_011729_0985_128,APF0000348,Inca_City,1.0,0.9892402291297913
ESP_011729_0985_129,APF000036q,Inca_City,1.0,0.9027481079101562
ESP_011729_0985_130,APF000034w,Inca_City,1.0,0.9853799939155579
ESP_011729_0985_131,APF000034c,Inca_City,1.0,0.9953782558441162
ESP_011729_0985_132,APF000036j,Inca_City,0.0,0.3109222650527954
ESP_011729_0985_133,APF000036z,Inca_City,0.0,0.28837913274765015
ESP_011729_0985_134,APF0000333,Inca_City,0.0,0.2357708364725113
ESP_011729_0985_135,APF0000371,Inca_City,0.0,0.21189811825752258
ESP_011729_0985_136,APF000032o,Inca_City,1.0,0.6957740187644958
ESP_011729_0985_137,APF0000355,Inca_City,1.0,0.3368588387966156
ESP_011729_0985_138,APF0000335,Inca_City,1.0,0.9584753513336182
ESP_011729_0985_139,APF000035q,Inca_City,1.0,0.8897484540939331
ESP_011729_0985_140,APF0000337,Inca_City,1.0,0.26822471618652344
ESP_011729_0985_141,APF000036v,Inca_City,1.0,0.38414719700813293
ESP_011729_0985_142,APF000034a,Inca_City,0.0,0.3989030718803406
ESP_011729_0985_143,APF000032l,Inca_City,1.0,0.5295180082321167
ESP_011729_0985_144,APF000035k,Inca_City,1.0,0.647684633731842
ESP_011729_0985_145,APF0000363,Inca_City,1.0,0.46300217509269714
ESP_011729_0985_146,APF000036d,Inca_City,1.0,0.9679350256919861
ESP_011729_0985_147,APF000033z,Inca_City,1.0,0.8422640562057495
ESP_011729_0985_148,APF000036f,Inca_City,1.0,0.5876954197883606
ESP_011729_0985_149,APF000033p,Inca_City,1.0,0.9716929793357849
ESP_011729_0985_150,APF000033b,Inca_City,1.0,0.9646236300468445
ESP_011729_0985_151,APF000033h,Inca_City,1.0,0.9691227078437805
ESP_011729_0985_152,APF0000336,Inca_City,1.0,0.5749697089195251
ESP_011729_0985_153,APF000033e,Inca_City,1.0,0.3129984736442566
ESP_011729_0985_154,APF000035y,Inca_City,0.0,0.22290515899658203
ESP_011729_0985_155,APF0000372,Inca_City,0.0,0.20368535816669464
ESP_011729_0985_156,APF000033j,Inca_City,0.0,0.19656984508037567
ESP_011729_0985_157,APF0000342,Inca_City,0.0,0.23444092273712158
ESP_011729_0985_158,APF000033q,Inca_City,0.0,0.23117004334926605
ESP_011729_0985_159,APF000035x,Inca_City,1.0,0.6525875329971313
ESP_011729_0985_160,APF000035u,Inca_City,1.0,0.9790095686912537
ESP_011729_0985_161,APF0000367,Inca_City,1.0,0.9139149785041809
ESP_011729_0985_162,APF000036r,Inca_City,1.0,0.7132460474967957
ESP_011729_0985_163,APF000035t,Inca_City,1.0,0.7312029600143433
ESP_012256_0985_0,APF00002pr,Inca_City,0.0,0.4319904148578644
ESP_012256_0985_1,APF00002f9,Inca_City,1.0,0.720970094203949
ESP_012256_0985_2,APF00002na,Inca_City,1.0,0.8246996402740479
ESP_012256_0985_3,APF00002e1,Inca_City,1.0,0.9370142817497253
ESP_012256_0985_4,APF00002pi,Inca_City,1.0,0.9244318604469299
ESP_012256_0985_5,APF00002hl,Inca_City,1.0,0.9572108387947083
ESP_012256_0985_6,APF00002mv,Inca_City,1.0,0.998005211353302
ESP_012256_0985_7,APF00002np,Inca_City,1.0,0.9995728135108948
ESP_012256_0985_8,APF00002la,Inca_City,1.0,0.9008647799491882
ESP_012256_0985_9,APF00002kz,Inca_City,1.0,0.25887763500213623
ESP_012256_0985_10,APF00002ep,Inca_City,1.0,0.28641435503959656
ESP_012256_0985_11,APF00002nz,Inca_City,1.0,0.36429497599601746
ESP_012256_0985_12,APF00002ou,Inca_City,1.0,0.6101495027542114
ESP_012256_0985_13,APF00002nr,Inca_City,0.0,0.33154407143592834
ESP_012256_0985_14,APF00002eg,Inca_City,1.0,0.17693881690502167
ESP_012256_0985_15,APF00002k3,Inca_City,1.0,0.9991515874862671
ESP_012256_0985_16,APF00002hj,Inca_City,1.0,0.9982030391693115
ESP_012256_0985_17,APF00002lj,Inca_City,1.0,0.9893572926521301
ESP_012256_0985_18,APF00002g9,Inca_City,1.0,0.9998514652252197
ESP_012256_0985_19,APF00002o2,Inca_City,1.0,0.9738280177116394
ESP_012256_0985_20,APF00002hu,Inca_City,1.0,0.3893706202507019
ESP_012256_0985_21,APF00002n5,Inca_City,0.0,0.14752468466758728
ESP_012256_0985_22,APF00002nf,Inca_City,1.0,0.1769609898328781
ESP_012256_0985_23,APF00002jo,Inca_City,1.0,0.9636036157608032
ESP_012256_0985_24,APF00002p8,Inca_City,1.0,0.22416718304157257
ESP_012256_0985_25,APF00002hc,Inca_City,1.0,0.1993246227502823
ESP_012256_0985_26,APF00002lm,Inca_City,1.0,0.1573675274848938
ESP_012256_0985_27,APF00002ge,Inca_City,1.0,0.3692844808101654
ESP_012256_0985_28,APF00002h6,Inca_City,1.0,0.7270896434783936
ESP_012256_0985_29,APF00002k0,Inca_City,1.0,0.9994966983795166
ESP_012256_0985_30,APF00002fp,Inca_City,1.0,0.9947821497917175
ESP_012256_0985_31,APF00002l8,Inca_City,1.0,0.9715064167976379
ESP_012256_0985_32,APF00002j9,Inca_City,1.0,0.9994367957115173
ESP_012256_0985_33,APF00002ft,Inca_City,1.0,0.8738119602203369
ESP_012256_0985_34,APF00002gb,Inca_City,1.0,0.688340425491333
ESP_012256_0985_35,APF00002e6,Inca_City,1.0,0.3357943892478943
ESP_012256_0985_36,APF00002fx,Inca_City,1.0,0.2828107476234436
ESP_012256_0985_37,APF00002jd,Inca_City,1.0,0.06714697182178497
ESP_012256_0985_38,APF00002gs,Inca_City,1.0,0.1805340051651001
ESP_012256_0985_39,APF00002iz,Inca_City,1.0,0.16289089620113373
ESP_012256_0985_40,APF00002k6,Inca_City,1.0,0.1952851563692093
ESP_012256_0985_41,APF00002ip,Inca_City,0.0,0.3040291666984558
ESP_012256_0985_42,APF00002fg,Inca_City,0.0,0.24346521496772766
ESP_012256_0985_43,APF00002nq,Inca_City,1.0,0.4432690739631653
ESP_012256_0985_44,APF00002es,Inca_City,1.0,0.3430156707763672
ESP_012256_0985_45,APF00002of,Inca_City,0.0,0.16186407208442688
ESP_012256_0985_46,APF00002k8,Inca_City,1.0,0.8204609155654907
