,tile_id,Region,GroundTruth,ClassifierConf
ESP_021522_0930_36,APF0000u8u,Oswego_Edge,1.0,0.9931321740150452
ESP_021522_0930_37,APF0000ubo,Oswego_Edge,1.0,0.8822324275970459
ESP_021522_0930_38,APF0000u9i,Oswego_Edge,1.0,0.6447954177856445
ESP_021522_0930_39,APF0000ubb,Oswego_Edge,1.0,0.7952507734298706
ESP_021522_0930_40,APF0000ucb,Oswego_Edge,0.0,0.709438145160675
ESP_021522_0930_41,APF0000ub3,Oswego_Edge,1.0,0.8806688785552979
ESP_021522_0930_42,APF0000u8j,Oswego_Edge,1.0,0.8817028403282166
ESP_021522_0930_43,APF0000uf6,Oswego_Edge,1.0,0.6612542271614075
ESP_021522_0930_44,APF0000u80,Oswego_Edge,1.0,0.7452576756477356
ESP_021522_0930_45,APF0000ufq,Oswego_Edge,1.0,0.857778787612915
ESP_021522_0930_46,APF0000ucd,Oswego_Edge,1.0,0.830225944519043
ESP_021522_0930_47,APF0000u9n,Oswego_Edge,0.0,0.6220287084579468
ESP_021522_0930_48,APF0000ub5,Oswego_Edge,1.0,0.6526842713356018
ESP_021522_0930_49,APF0000u73,Oswego_Edge,0.0,0.38142743706703186
ESP_021522_0930_50,APF0000ub6,Oswego_Edge,0.0,0.5190725922584534
ESP_021522_0930_51,APF0000uco,Oswego_Edge,1.0,0.6425914168357849
ESP_021522_0930_52,APF0000udk,Oswego_Edge,1.0,0.8584733009338379
ESP_021522_0930_53,APF0000ubr,Oswego_Edge,1.0,0.7646529078483582
ESP_021522_0930_54,APF0000ubw,Oswego_Edge,1.0,0.8527367115020752
ESP_021522_0930_55,APF0000uao,Oswego_Edge,1.0,0.809833288192749
ESP_021522_0930_56,APF0000uas,Oswego_Edge,1.0,0.9161379337310791
ESP_021522_0930_57,APF0000uc4,Oswego_Edge,0.0,0.8122360110282898
ESP_021522_0930_58,APF0000u8n,Oswego_Edge,1.0,0.7091379165649414
ESP_021522_0930_59,APF0000uce,Oswego_Edge,1.0,0.9204793572425842
ESP_021522_0930_60,APF0000u7g,Oswego_Edge,1.0,0.4302772879600525
ESP_021522_0930_61,APF0000ue6,Oswego_Edge,1.0,0.49665120244026184
ESP_021522_0930_62,APF0000u6z,Oswego_Edge,1.0,0.8257325887680054
ESP_021522_0930_63,APF0000uex,Oswego_Edge,1.0,0.7694808840751648
ESP_021522_0930_64,APF0000uay,Oswego_Edge,1.0,0.7055692076683044
ESP_021522_0930_65,APF0000uds,Oswego_Edge,1.0,0.6637633442878723
ESP_021522_0930_66,APF0000ucn,Oswego_Edge,1.0,0.7247891426086426
ESP_021522_0930_67,APF0000ugd,Oswego_Edge,1.0,0.9309213757514954
ESP_021522_0930_68,APF0000uf1,Oswego_Edge,1.0,0.7664064168930054
ESP_021522_0930_69,APF0000ue2,Oswego_Edge,0.0,0.6570103168487549
ESP_021522_0930_70,APF0000u9p,Oswego_Edge,1.0,0.5824045538902283
ESP_021522_0930_71,APF0000u74,Oswego_Edge,1.0,0.6186506152153015
ESP_021522_0930_72,APF0000udh,Oswego_Edge,0.0,0.12176357954740524
ESP_021522_0930_73,APF0000ufx,Oswego_Edge,1.0,0.9493401646614075
ESP_021522_0930_74,APF0000ua8,Oswego_Edge,1.0,0.958034098148346
ESP_021522_0930_75,APF0000u9y,Oswego_Edge,1.0,0.8420753479003906
ESP_021522_0930_76,APF0000u83,Oswego_Edge,1.0,0.8761519193649292
ESP_021522_0930_77,APF0000ubj,Oswego_Edge,1.0,0.9335879683494568
ESP_021522_0930_78,APF0000u7t,Oswego_Edge,1.0,0.9939661622047424
ESP_021522_0930_79,APF0000ud3,Oswego_Edge,1.0,0.9904378056526184
ESP_021522_0930_80,APF0000ufu,Oswego_Edge,1.0,0.9702838063240051
ESP_021522_0930_81,APF0000ubp,Oswego_Edge,1.0,0.9489865303039551
ESP_021522_0930_82,APF0000uff,Oswego_Edge,1.0,0.9412395358085632
ESP_021522_0930_83,APF0000ub1,Oswego_Edge,1.0,0.9442303776741028
ESP_021522_0930_84,APF0000uf9,Oswego_Edge,1.0,0.9963451027870178
ESP_021522_0930_85,APF0000ucx,Oswego_Edge,1.0,0.9224241971969604
ESP_021522_0930_86,APF0000u9o,Oswego_Edge,1.0,0.9674364924430847
ESP_021522_0930_87,APF0000uaf,Oswego_Edge,1.0,0.9507351517677307
ESP_021522_0930_88,APF0000ud9,Oswego_Edge,1.0,0.9833722710609436
ESP_021522_0930_89,APF0000uah,Oswego_Edge,1.0,0.9880812168121338
ESP_021522_0930_90,APF0000ug5,Oswego_Edge,1.0,0.8514617681503296
ESP_021522_0930_91,APF0000u7n,Oswego_Edge,1.0,0.9803873896598816
ESP_021522_0930_92,APF0000u7y,Oswego_Edge,1.0,0.914835512638092
ESP_021522_0930_93,APF0000uej,Oswego_Edge,1.0,0.9864774942398071
ESP_021522_0930_94,APF0000ucz,Oswego_Edge,1.0,0.9026430249214172
ESP_021522_0930_95,APF0000uet,Oswego_Edge,1.0,0.8946259617805481
ESP_021522_0930_96,APF0000udz,Oswego_Edge,1.0,0.8545702695846558
ESP_021522_0930_97,APF0000u99,Oswego_Edge,0.0,0.8333884477615356
ESP_021522_0930_98,APF0000ugl,Oswego_Edge,1.0,0.8772671818733215
ESP_021522_0930_99,APF0000ufm,Oswego_Edge,1.0,0.963301420211792
ESP_021522_0930_100,APF0000ud1,Oswego_Edge,1.0,0.7793207168579102
ESP_021522_0930_101,APF0000ucp,Oswego_Edge,1.0,0.8090718984603882
ESP_021522_0930_102,APF0000u9t,Oswego_Edge,1.0,0.8419032692909241
ESP_021522_0930_103,APF0000u7o,Oswego_Edge,1.0,0.951011598110199
ESP_021522_0930_104,APF0000u9u,Oswego_Edge,1.0,0.9116584658622742
ESP_021522_0930_105,APF0000ud2,Oswego_Edge,1.0,0.8839148283004761
ESP_021522_0930_106,APF0000u7i,Oswego_Edge,1.0,0.9340918660163879
ESP_021522_0930_107,APF0000uer,Oswego_Edge,1.0,0.9595650434494019
ESP_021522_0930_108,APF0000ub9,Oswego_Edge,1.0,0.9378901720046997
ESP_021522_0930_109,APF0000u91,Oswego_Edge,1.0,0.9004640579223633
ESP_021522_0930_110,APF0000ueg,Oswego_Edge,1.0,0.9082393050193787
ESP_021522_0930_111,APF0000udd,Oswego_Edge,1.0,0.8938779234886169
ESP_021522_0930_112,APF0000u70,Oswego_Edge,1.0,0.9314427375793457
ESP_021522_0930_113,APF0000u8d,Oswego_Edge,1.0,0.6418628096580505
ESP_021522_0930_114,APF0000u7h,Oswego_Edge,1.0,0.9296780824661255
ESP_021522_0930_115,APF0000ufj,Oswego_Edge,1.0,0.8873530626296997
ESP_021522_0930_116,APF0000ufp,Oswego_Edge,1.0,0.9673361778259277
ESP_021522_0930_117,APF0000uck,Oswego_Edge,0.0,0.8156256675720215
ESP_021522_0930_118,APF0000uam,Oswego_Edge,1.0,0.6928937435150146
ESP_021522_0930_119,APF0000ug3,Oswego_Edge,1.0,0.6988557577133179
ESP_021522_0930_120,APF0000ucc,Oswego_Edge,0.0,0.4396989643573761
ESP_021522_0930_121,APF0000uaw,Oswego_Edge,0.0,0.3873863220214844
ESP_021522_0930_122,APF0000ufl,Oswego_Edge,1.0,0.8552101850509644
ESP_021522_0930_123,APF0000ugm,Oswego_Edge,1.0,0.8950232267379761
ESP_021522_0930_124,APF0000u82,Oswego_Edge,1.0,0.9409252405166626
ESP_021522_0930_125,APF0000ugt,Oswego_Edge,1.0,0.9722139239311218
ESP_021522_0930_126,APF0000u78,Oswego_Edge,1.0,0.9611465930938721
ESP_021522_0930_127,APF0000ucq,Oswego_Edge,0.0,0.8374874591827393
ESP_021522_0930_128,APF0000u87,Oswego_Edge,1.0,0.9788797497749329
ESP_021522_0930_129,APF0000ueh,Oswego_Edge,1.0,0.9712666869163513
ESP_021522_0930_130,APF0000u8a,Oswego_Edge,1.0,0.9105719923973083
ESP_021522_0930_131,APF0000uge,Oswego_Edge,1.0,0.9590960741043091
ESP_021522_0930_132,APF0000uap,Oswego_Edge,1.0,0.4712449908256531
ESP_021522_0930_133,APF0000u71,Oswego_Edge,1.0,0.7168512940406799
ESP_021522_0930_134,APF0000udl,Oswego_Edge,1.0,0.8822219371795654
ESP_021522_0930_135,APF0000uey,Oswego_Edge,1.0,0.8191182613372803
ESP_021522_0930_136,APF0000ufa,Oswego_Edge,1.0,0.8715230226516724
ESP_021522_0930_137,APF0000u9z,Oswego_Edge,1.0,0.9169061183929443
ESP_021522_0930_138,APF0000ufe,Oswego_Edge,1.0,0.5306922197341919
ESP_021522_0930_139,APF0000u9c,Oswego_Edge,1.0,0.7828351855278015
ESP_021522_0930_140,APF0000u8k,Oswego_Edge,1.0,0.7465537786483765
ESP_021522_0930_141,APF0000u8t,Oswego_Edge,1.0,0.828303337097168
ESP_021522_0930_142,APF0000u89,Oswego_Edge,1.0,0.8191863298416138
ESP_021522_0930_143,APF0000u8r,Oswego_Edge,1.0,0.7889537215232849
ESP_021522_0930_144,APF0000udc,Oswego_Edge,1.0,0.4133036732673645
ESP_021522_0930_145,APF0000ue5,Oswego_Edge,1.0,0.910724401473999
ESP_021522_0930_146,APF0000udx,Oswego_Edge,1.0,0.9654738306999207
ESP_021522_0930_147,APF0000udo,Oswego_Edge,1.0,0.9917182922363281
ESP_021522_0930_148,APF0000u7d,Oswego_Edge,1.0,0.9168187975883484
ESP_021522_0930_149,APF0000ug7,Oswego_Edge,1.0,0.9260690212249756
ESP_021522_0930_150,APF0000uft,Oswego_Edge,1.0,0.9385208487510681
ESP_021522_0930_151,APF0000udt,Oswego_Edge,1.0,0.9117497205734253
ESP_021522_0930_152,APF0000u8z,Oswego_Edge,1.0,0.94953852891922
ESP_021522_0930_153,APF0000ue0,Oswego_Edge,1.0,0.9473502039909363
ESP_021522_0930_154,APF0000uct,Oswego_Edge,1.0,0.9805454015731812
ESP_021522_0930_155,APF0000ubf,Oswego_Edge,1.0,0.9971024394035339
ESP_021522_0930_156,APF0000u8o,Oswego_Edge,1.0,0.9833855032920837
ESP_021522_0930_157,APF0000ue9,Oswego_Edge,1.0,0.9080823659896851
ESP_021522_0930_158,APF0000u79,Oswego_Edge,1.0,0.9084142446517944
ESP_021522_0930_159,APF0000ucg,Oswego_Edge,1.0,0.8267650008201599
ESP_021522_0930_160,APF0000ug6,Oswego_Edge,1.0,0.9455435276031494
ESP_021522_0930_161,APF0000uef,Oswego_Edge,1.0,0.8892906308174133
ESP_021522_0930_162,APF0000u85,Oswego_Edge,1.0,0.8660358190536499
ESP_021522_0930_163,APF0000ug0,Oswego_Edge,1.0,0.9804356098175049
ESP_021522_0930_164,APF0000ugo,Oswego_Edge,1.0,0.997719943523407
ESP_021522_0930_165,APF0000u7l,Oswego_Edge,1.0,0.9247168898582458
ESP_021522_0930_166,APF0000u8f,Oswego_Edge,1.0,0.8906369209289551
ESP_021522_0930_167,APF0000ubd,Oswego_Edge,1.0,0.8759069442749023
ESP_021522_0930_168,APF0000uch,Oswego_Edge,1.0,0.8785567879676819
ESP_021522_0930_169,APF0000ua2,Oswego_Edge,1.0,0.9180116653442383
ESP_021522_0930_170,APF0000uaa,Oswego_Edge,1.0,0.9802983403205872
ESP_021522_0930_171,APF0000ugi,Oswego_Edge,1.0,0.9650459885597229
ESP_021522_0930_172,APF0000udb,Oswego_Edge,1.0,0.9413042664527893
ESP_021522_0930_173,APF0000uf4,Oswego_Edge,1.0,0.9353690147399902
ESP_021522_0930_174,APF0000ua9,Oswego_Edge,1.0,0.8249933123588562
ESP_021522_0930_175,APF0000ueo,Oswego_Edge,1.0,0.9742789268493652
ESP_021522_0930_176,APF0000uem,Oswego_Edge,1.0,0.9951499104499817
ESP_021522_0930_177,APF0000ufz,Oswego_Edge,0.0,0.870359480381012
ESP_021522_0930_178,APF0000u96,Oswego_Edge,0.0,0.8817868828773499
ESP_021522_0930_179,APF0000u9a,Oswego_Edge,1.0,0.7951029539108276
ESP_021522_0930_180,APF0000ufv,Oswego_Edge,1.0,0.9440402984619141
ESP_021522_0930_181,APF0000udv,Oswego_Edge,1.0,0.7211162447929382
ESP_021522_0930_182,APF0000u98,Oswego_Edge,1.0,0.8459455966949463
ESP_021522_0930_183,APF0000u9l,Oswego_Edge,1.0,0.978619396686554
ESP_021522_0930_184,APF0000u76,Oswego_Edge,1.0,0.9937452077865601
ESP_021522_0930_185,APF0000u84,Oswego_Edge,1.0,0.6939650774002075
ESP_021522_0930_186,APF0000uc7,Oswego_Edge,1.0,0.684401273727417
ESP_021522_0930_187,APF0000u90,Oswego_Edge,1.0,0.5265132188796997
ESP_021522_0930_188,APF0000u6w,Oswego_Edge,0.0,0.634243369102478
ESP_021522_0930_189,APF0000u8l,Oswego_Edge,1.0,0.8417531251907349
ESP_021522_0930_190,APF0000u7k,Oswego_Edge,1.0,0.7366236448287964
ESP_021522_0930_191,APF0000u9k,Oswego_Edge,1.0,0.8247065544128418
ESP_021522_0930_192,APF0000udm,Oswego_Edge,0.0,0.7112249732017517
ESP_021522_0930_193,APF0000uaj,Oswego_Edge,1.0,0.7674306631088257
ESP_021522_0930_194,APF0000ua3,Oswego_Edge,1.0,0.8625574707984924
ESP_021522_0930_195,APF0000u7m,Oswego_Edge,1.0,0.9668393731117249
ESP_021522_0930_196,APF0000u9q,Oswego_Edge,1.0,0.9240034818649292
ESP_021522_0930_197,APF0000ufw,Oswego_Edge,1.0,0.9789905548095703
ESP_021522_0930_198,APF0000ugp,Oswego_Edge,1.0,0.9445206522941589
ESP_021522_0930_199,APF0000ub4,Oswego_Edge,1.0,0.8414541482925415
ESP_021522_0930_200,APF0000udf,Oswego_Edge,1.0,0.9910398125648499
ESP_021522_0930_201,APF0000ug4,Oswego_Edge,1.0,0.8298304080963135
ESP_021522_0930_202,APF0000u92,Oswego_Edge,1.0,0.8540177345275879
ESP_021522_0930_203,APF0000u7c,Oswego_Edge,1.0,0.7837352156639099
ESP_021522_0930_204,APF0000u7z,Oswego_Edge,1.0,0.9155777096748352
ESP_021522_0930_205,APF0000ud5,Oswego_Edge,1.0,0.7725136280059814
ESP_021522_0930_206,APF0000uee,Oswego_Edge,1.0,0.7776941657066345
ESP_021522_0930_207,APF0000ubz,Oswego_Edge,1.0,0.7043340802192688
ESP_021522_0930_208,APF0000ub7,Oswego_Edge,1.0,0.7477205991744995
ESP_021522_0930_209,APF0000u9r,Oswego_Edge,1.0,0.9022019505500793
ESP_021522_0930_210,APF0000ubi,Oswego_Edge,1.0,0.690823495388031
ESP_021522_0930_211,APF0000ufb,Oswego_Edge,1.0,0.5253476500511169
ESP_021522_0930_212,APF0000uac,Oswego_Edge,1.0,0.5831271409988403
ESP_021522_0930_213,APF0000udn,Oswego_Edge,1.0,0.601564347743988
ESP_021522_0930_214,APF0000ub2,Oswego_Edge,1.0,0.8088257908821106
ESP_021522_0930_215,APF0000ugn,Oswego_Edge,1.0,0.8467336297035217
ESP_021522_0930_216,APF0000uai,Oswego_Edge,1.0,0.10813745856285095
ESP_021522_0930_217,APF0000u95,Oswego_Edge,1.0,0.9304943084716797
ESP_021522_0930_218,APF0000ube,Oswego_Edge,1.0,0.9791415333747864
ESP_021522_0930_219,APF0000uc5,Oswego_Edge,1.0,0.9478810429573059
ESP_021522_0930_220,APF0000u72,Oswego_Edge,1.0,0.9156976342201233
ESP_021522_0930_221,APF0000udr,Oswego_Edge,1.0,0.9028112292289734
ESP_021522_0930_222,APF0000ufi,Oswego_Edge,1.0,0.8713928461074829
ESP_021522_0930_223,APF0000uez,Oswego_Edge,1.0,0.949557363986969
ESP_021522_0930_224,APF0000ud7,Oswego_Edge,1.0,0.9809485673904419
ESP_021522_0930_225,APF0000uf2,Oswego_Edge,1.0,0.9583051800727844
ESP_021522_0930_226,APF0000u8h,Oswego_Edge,1.0,0.9944697618484497
ESP_021522_0930_227,APF0000ucm,Oswego_Edge,1.0,0.9737352132797241
ESP_021522_0930_228,APF0000uaq,Oswego_Edge,1.0,0.9959421753883362
ESP_021522_0930_229,APF0000uev,Oswego_Edge,1.0,0.9412609338760376
ESP_021522_0930_230,APF0000u8g,Oswego_Edge,1.0,0.8922927379608154
ESP_021522_0930_231,APF0000uae,Oswego_Edge,1.0,0.8768959641456604
ESP_021522_0930_232,APF0000ud0,Oswego_Edge,1.0,0.8140051364898682
ESP_021522_0930_233,APF0000ueq,Oswego_Edge,1.0,0.9021245241165161
ESP_021522_0930_234,APF0000uag,Oswego_Edge,1.0,0.9474102258682251
ESP_021522_0930_235,APF0000ue4,Oswego_Edge,1.0,0.9271194338798523
ESP_021522_0930_236,APF0000u8b,Oswego_Edge,1.0,0.8780161738395691
ESP_021522_0930_237,APF0000uax,Oswego_Edge,1.0,0.9731587767601013
ESP_021522_0930_238,APF0000ugr,Oswego_Edge,1.0,0.8987706899642944
ESP_021522_0930_239,APF0000uc1,Oswego_Edge,1.0,0.9205112457275391
ESP_021522_0930_240,APF0000u9d,Oswego_Edge,1.0,0.871359646320343
ESP_021522_0930_241,APF0000ugh,Oswego_Edge,1.0,0.8980054259300232
ESP_021522_0930_242,APF0000ubs,Oswego_Edge,1.0,0.8992457985877991
ESP_021522_0930_243,APF0000uba,Oswego_Edge,1.0,0.9069330096244812
ESP_021522_0930_244,APF0000u8c,Oswego_Edge,1.0,0.8470569252967834
ESP_021522_0930_245,APF0000ucu,Oswego_Edge,1.0,0.9608557820320129
ESP_021522_0930_246,APF0000uau,Oswego_Edge,1.0,0.9415959715843201
ESP_021522_0930_247,APF0000ubu,Oswego_Edge,1.0,0.9704844951629639
ESP_021522_0930_248,APF0000ufy,Oswego_Edge,1.0,0.9854227304458618
ESP_021522_0930_249,APF0000u7b,Oswego_Edge,1.0,0.9163597226142883
ESP_021522_0930_250,APF0000ufo,Oswego_Edge,1.0,0.966370165348053
ESP_021522_0930_251,APF0000uan,Oswego_Edge,1.0,0.8666045665740967
ESP_021522_0930_252,APF0000uby,Oswego_Edge,1.0,0.8288734555244446
ESP_021522_0930_253,APF0000ubt,Oswego_Edge,1.0,0.7518020868301392
ESP_021522_0930_254,APF0000ude,Oswego_Edge,1.0,0.6764277815818787
ESP_021522_0930_255,APF0000uei,Oswego_Edge,1.0,0.8588681221008301
ESP_021522_0930_256,APF0000ue3,Oswego_Edge,1.0,0.9520266652107239
ESP_021522_0930_257,APF0000u7u,Oswego_Edge,1.0,0.8942561149597168
ESP_021522_0930_258,APF0000udp,Oswego_Edge,1.0,0.5181297659873962
ESP_021522_0930_259,APF0000ual,Oswego_Edge,1.0,0.46210771799087524
ESP_021522_0930_260,APF0000u9s,Oswego_Edge,1.0,0.6355719566345215
ESP_021522_0930_261,APF0000u9w,Oswego_Edge,1.0,0.7944674491882324
ESP_021522_0930_262,APF0000ug9,Oswego_Edge,0.0,0.5922930240631104
ESP_021522_0930_263,APF0000uci,Oswego_Edge,1.0,0.7264530658721924
ESP_021522_0930_264,APF0000ucv,Oswego_Edge,0.0,0.855617105960846
ESP_021522_0930_265,APF0000ufk,Oswego_Edge,1.0,0.836307942867279
ESP_021522_0930_266,APF0000u77,Oswego_Edge,0.0,0.7367706298828125
ESP_021522_0930_267,APF0000ub0,Oswego_Edge,1.0,0.8457013964653015
ESP_021522_0930_268,APF0000u9m,Oswego_Edge,1.0,0.886802613735199
ESP_021522_0930_269,APF0000u86,Oswego_Edge,1.0,0.8341910243034363
ESP_021522_0930_270,APF0000u9g,Oswego_Edge,1.0,0.9756172895431519
ESP_021522_0930_271,APF0000u7r,Oswego_Edge,1.0,0.8615928292274475
ESP_021522_0930_272,APF0000u88,Oswego_Edge,1.0,0.8347679376602173
ESP_021522_0930_273,APF0000ubc,Oswego_Edge,1.0,0.8593994975090027
ESP_021522_0930_274,APF0000ucl,Oswego_Edge,1.0,0.9330943822860718
ESP_021522_0930_275,APF0000u7a,Oswego_Edge,1.0,0.8136345744132996
ESP_021522_0930_276,APF0000uga,Oswego_Edge,1.0,0.8994457721710205
ESP_021522_0930_277,APF0000ugv,Oswego_Edge,1.0,0.8434075117111206
ESP_021522_0930_278,APF0000u9h,Oswego_Edge,1.0,0.7787564992904663
ESP_021522_0930_279,APF0000u8x,Oswego_Edge,0.0,0.7267127633094788
ESP_021522_0930_280,APF0000ucj,Oswego_Edge,1.0,0.6981886625289917
ESP_021522_0930_281,APF0000ucs,Oswego_Edge,1.0,0.8026217818260193
ESP_021522_0930_282,APF0000ueu,Oswego_Edge,1.0,0.8378730416297913
ESP_021522_0930_283,APF0000uek,Oswego_Edge,0.0,0.8032517433166504
ESP_021522_0930_284,APF0000ue7,Oswego_Edge,0.0,0.5190696716308594
ESP_021522_0930_285,APF0000uab,Oswego_Edge,1.0,0.4339919984340668
ESP_021522_0930_286,APF0000ua5,Oswego_Edge,1.0,0.5425246357917786
ESP_021522_0930_287,APF0000ufh,Oswego_Edge,1.0,0.6137516498565674
ESP_021522_0930_288,APF0000udu,Oswego_Edge,0.0,0.12658511102199554
ESP_021522_0930_289,APF0000u8w,Oswego_Edge,1.0,0.9619885087013245
ESP_021522_0930_290,APF0000uep,Oswego_Edge,1.0,0.9927442073822021
ESP_021522_0930_291,APF0000ug8,Oswego_Edge,1.0,0.9034234881401062
ESP_021522_0930_292,APF0000ufn,Oswego_Edge,1.0,0.8691598773002625
ESP_021522_0930_293,APF0000u9x,Oswego_Edge,1.0,0.9576535224914551
ESP_021522_0930_294,APF0000uen,Oswego_Edge,1.0,0.9866460561752319
ESP_021522_0930_295,APF0000u9f,Oswego_Edge,1.0,0.9663622379302979
ESP_021522_0930_296,APF0000u8i,Oswego_Edge,1.0,0.7165215611457825
ESP_021522_0930_297,APF0000udq,Oswego_Edge,1.0,0.768599808216095
ESP_021522_0930_298,APF0000u6x,Oswego_Edge,1.0,0.8281523585319519
ESP_021522_0930_299,APF0000ucw,Oswego_Edge,1.0,0.9897357225418091
ESP_021522_0930_300,APF0000u75,Oswego_Edge,1.0,0.9980360865592957
ESP_021522_0930_301,APF0000u8y,Oswego_Edge,1.0,0.9738995432853699
ESP_021522_0930_302,APF0000ue8,Oswego_Edge,1.0,0.9735901951789856
ESP_021522_0930_303,APF0000ueb,Oswego_Edge,1.0,0.8225151300430298
ESP_021522_0930_304,APF0000ugb,Oswego_Edge,1.0,0.8282648324966431
ESP_021522_0930_305,APF0000ua4,Oswego_Edge,1.0,0.9847400784492493
ESP_021522_0930_306,APF0000ue1,Oswego_Edge,1.0,0.9151092767715454
ESP_021522_0930_307,APF0000uav,Oswego_Edge,1.0,0.995743453502655
ESP_021522_0930_308,APF0000u9e,Oswego_Edge,1.0,0.97566819190979
ESP_021522_0930_309,APF0000uc8,Oswego_Edge,1.0,0.8928861021995544
ESP_021522_0930_310,APF0000ued,Oswego_Edge,1.0,0.9294157028198242
ESP_021522_0930_311,APF0000u7e,Oswego_Edge,1.0,0.7711443305015564
ESP_021522_0930_312,APF0000ugs,Oswego_Edge,1.0,0.796842098236084
ESP_021522_0930_313,APF0000udw,Oswego_Edge,1.0,0.912208080291748
ESP_021522_0930_314,APF0000ufs,Oswego_Edge,1.0,0.9292698502540588
ESP_021522_0930_315,APF0000ubl,Oswego_Edge,1.0,0.9800378084182739
ESP_021522_0930_316,APF0000u6y,Oswego_Edge,1.0,0.9300429821014404
ESP_021522_0930_317,APF0000ufc,Oswego_Edge,1.0,0.8878932595252991
ESP_021522_0930_318,APF0000uak,Oswego_Edge,1.0,0.9121147394180298
ESP_021522_0930_319,APF0000uf8,Oswego_Edge,1.0,0.9169240593910217
ESP_021522_0930_320,APF0000udy,Oswego_Edge,1.0,0.9830183982849121
ESP_021522_0930_321,APF0000u9j,Oswego_Edge,1.0,0.9026484489440918
ESP_021522_0930_322,APF0000ugg,Oswego_Edge,1.0,0.8430767059326172
ESP_021522_0930_323,APF0000u7p,Oswego_Edge,1.0,0.9861720204353333
ESP_021522_0930_324,APF0000uca,Oswego_Edge,1.0,0.9034301042556763
ESP_021522_0930_325,APF0000ugf,Oswego_Edge,1.0,0.9740462303161621
ESP_021522_0930_326,APF0000uc0,Oswego_Edge,1.0,0.903921365737915
ESP_021522_0930_327,APF0000uda,Oswego_Edge,1.0,0.7683324813842773
ESP_021522_0930_328,APF0000u7s,Oswego_Edge,1.0,0.5568386912345886
ESP_021522_0930_329,APF0000u8p,Oswego_Edge,1.0,0.8452014327049255
ESP_021522_0930_330,APF0000ua1,Oswego_Edge,0.0,0.5837315917015076
ESP_021522_0930_331,APF0000u8m,Oswego_Edge,0.0,0.30639180541038513
ESP_021522_0930_332,APF0000u81,Oswego_Edge,1.0,0.6835020184516907
ESP_021522_0930_333,APF0000ubg,Oswego_Edge,1.0,0.6742266416549683
ESP_021522_0930_334,APF0000ug2,Oswego_Edge,1.0,0.6236858367919922
ESP_021522_0930_335,APF0000ugu,Oswego_Edge,1.0,0.8356488347053528
ESP_021522_0930_336,APF0000udi,Oswego_Edge,1.0,0.8879054188728333
ESP_021522_0930_337,APF0000uc2,Oswego_Edge,1.0,0.7875087261199951
ESP_021522_0930_338,APF0000ubv,Oswego_Edge,1.0,0.8926856517791748
ESP_021522_0930_339,APF0000ubn,Oswego_Edge,1.0,0.9478155970573425
ESP_021522_0930_340,APF0000u7v,Oswego_Edge,1.0,0.7968493700027466
ESP_021522_0930_341,APF0000uaz,Oswego_Edge,0.0,0.7006641030311584
ESP_021522_0930_342,APF0000uar,Oswego_Edge,1.0,0.8489342331886292
ESP_021522_0930_343,APF0000uc3,Oswego_Edge,0.0,0.7942879796028137
ESP_021522_0930_344,APF0000ud4,Oswego_Edge,1.0,0.9254741668701172
ESP_021522_0930_345,APF0000uat,Oswego_Edge,0.0,0.8231397271156311
ESP_021522_0930_346,APF0000uec,Oswego_Edge,1.0,0.9204139113426208
ESP_021522_0930_347,APF0000ufr,Oswego_Edge,1.0,0.8724356293678284
ESP_021522_0930_348,APF0000ubh,Oswego_Edge,1.0,0.7057802081108093
ESP_021522_0930_349,APF0000u8v,Oswego_Edge,1.0,0.8426771759986877
ESP_021522_0930_350,APF0000u7w,Oswego_Edge,1.0,0.6699215173721313
ESP_021522_0930_351,APF0000ucf,Oswego_Edge,1.0,0.6616477370262146
ESP_021522_0930_352,APF0000ugk,Oswego_Edge,1.0,0.6109036207199097
ESP_021522_0930_353,APF0000ucr,Oswego_Edge,0.0,0.527592122554779
ESP_021522_0930_354,APF0000u9b,Oswego_Edge,1.0,0.6516190767288208
ESP_021522_0930_355,APF0000uf3,Oswego_Edge,1.0,0.7066861987113953
ESP_021522_0930_356,APF0000ub8,Oswego_Edge,1.0,0.7059220671653748
ESP_021522_0930_357,APF0000uea,Oswego_Edge,0.0,0.4818352162837982
ESP_021522_0930_358,APF0000ubq,Oswego_Edge,1.0,0.4445641040802002
ESP_021522_0930_359,APF0000ubm,Oswego_Edge,0.0,0.5408522486686707
ESP_021654_0930_0,APF0000u6r,Oswego_Edge,1.0,0.08357656747102737
ESP_021654_0930_1,APF0000u0i,Oswego_Edge,1.0,0.5412273406982422
ESP_021654_0930_2,APF0000u5d,Oswego_Edge,1.0,0.3856987953186035
ESP_021654_0930_3,APF0000tzr,Oswego_Edge,1.0,0.5976773500442505
ESP_021654_0930_4,APF0000u6n,Oswego_Edge,1.0,0.4193335175514221
ESP_021654_0930_5,APF0000u1w,Oswego_Edge,1.0,0.4822605848312378
ESP_021654_0930_6,APF0000u53,Oswego_Edge,0.0,0.4695356488227844
ESP_021654_0930_7,APF0000u5i,Oswego_Edge,0.0,0.3782083988189697
ESP_021654_0930_8,APF0000u42,Oswego_Edge,1.0,0.5606160759925842
ESP_021654_0930_9,APF0000u3u,Oswego_Edge,1.0,0.3678686022758484
ESP_021654_0930_10,APF0000u06,Oswego_Edge,1.0,0.5426363945007324
